id,tanggal,jam,sens1,sens2,sens3,sens4,sens5,sens6,sens7,sens8,sens9,,,,,
2982,17-Apr,14:20,28.88,75.26,5022.72,42.51,0.986593309,0.104711683,0.74241388,0.57314203,0.523689319,0.420406184,0.252945145,0.607914539,0.080691667,0.763405033
2983,17-Apr,14:30,28.88,76.76,5160.96,44.14,0.384212585,0.996660008,0.324994268,0.228814851,0.371873669,0.775163731,0.417298422,0.594827978,0.678720443,0.042884546
2984,17-Apr,14:40,28.88,77.51,5184,41.8,0.358624978,0.896040619,0.693948042,0.192160512,0.914433763,0.064397919,0.51296391,0.960270822,0.253860655,0.234694101
2985,17-Apr,14:50,28.72,77.98,5091.84,42.95,0.12112424,0.012764674,0.572624773,0.267010589,0.95001203,0.544901097,0.466565777,0.7881821,0.389940715,0.962517527
2986,17-Apr,15:00,28.72,78.35,5288.96,43.92,0.528991765,0.412847729,0.476463032,0.559287511,0.992135057,0.483604196,0.007995881,0.888242449,0.881852434,0.137582792
2987,17-Apr,15:10,28.64,79.2,5544.96,45.05,0.967632919,0.651084135,0.189009094,0.183455858,0.652773734,0.808848475,0.063856508,0.740695119,0.790478832,0.90811583
2988,17-Apr,15:20,28.64,79.67,5644.8,42.52,0.466671141,0.010266997,0.714159661,0.594623075,0.12101884,0.217416152,0.04484075,0.600463183,0.550156003,0.66994056
2989,17-Apr,15:30,28.72,80.23,5214.72,43.23,0.964320396,0.063044139,0.816585942,0.646597206,0.750169028,0.610047901,0.048267715,0.442447766,0.393600859,0.280567163
2990,17-Apr,15:40,28.72,79.85,5391.36,43.08,0.662503823,0.834791883,0.035503581,0.575885425,0.989186008,0.517260131,0.020486385,0.211806473,0.11907188,0.240455306
2991,17-Apr,15:50,28.64,80.42,4930.56,42.18,0.324636589,0.822433562,0.488197954,0.579487161,0.367372165,0.997418195,0.044052122,0.380801708,0.03511575,0.523580134
2992,17-Apr,16:00,28.56,80.98,4930.56,40.91,0.858339686,0.309277018,0.276249903,0.354820918,0.344714803,0.82565406,0.66072846,0.321529166,0.79175142,0.86641419
2993,17-Apr,16:10,28.48,80.98,4792.32,43.44,0.853824749,0.913843155,0.473900335,0.136019958,0.954813611,0.496400975,0.728994102,0.759983464,0.273785271,0.358432403
2994,17-Apr,16:20,28.56,80.51,4723.2,44.12,0.625647748,0.019126729,0.147813689,0.247596763,0.099353503,0.078673788,0.869682416,0.180647013,0.242984607,0.29812173
2995,17-Apr,16:30,28.56,80.51,4492.8,44.38,0.741321975,0.712209185,0.707738389,0.487006808,0.551183198,0.067027258,0.416880245,0.635866713,0.820410456,0.451102954
2996,17-Apr,16:40,28.48,80.89,4190.72,44.18,0.453010666,0.130487932,0.127809363,0.311752962,0.375790262,0.860504367,0.148587526,0.541490979,0.784203197,0.208893979
2997,17-Apr,16:50,28.48,79.67,2493.68,43.35,0.676694728,0.420669869,0.517782733,0.058925432,0.833961086,0.889713383,0.690455923,0.498975044,0.51525667,0.742554728
2998,17-Apr,17:00,28.41,80.7,2835.71,42.08,0.227239078,0.84034708,0.610640188,0.023141015,0.004082222,0.437047672,0.365937067,0.076528443,0.775269292,0.021762521
2999,17-Apr,17:10,28.33,80.51,2338.56,44.15,0.554658609,0.324841792,0.70730909,0.756298648,0.256960386,0.308165823,0.534318934,0.494466208,0.998857223,0.655869142
3000,17-Apr,17:20,28.25,81.64,1344.64,42.25,0.375549224,0.578201645,0.176985208,0.280892526,0.041299329,0.865653625,0.469411678,0.539109161,0.830723424,0.013376201
3001,17-Apr,17:30,28.09,82.67,511.36,42.56,0.532744275,0.260377403,0.838800941,0.333354128,0.98426167,0.654317144,0.251187016,0.446704531,0.193670567,0.202403074
3002,17-Apr,17:40,27.93,83.14,157.52,42.8,0.934790633,0.578435123,0.250687377,0.354394035,0.895360536,0.645840233,0.716464513,0.982675328,0.0036319,0.045484731
3003,17-Apr,17:50,27.93,84.45,0,41.23,0.852720987,0.117062374,0.155641311,0.646279435,0.702066861,0.398591235,0.695866221,0.793130347,0.969477506,0.778360906
3004,17-Apr,18:00,27.7,85.67,0,40.47,0.476116327,0.542101752,0.16086875,0.957613274,0.608447659,0.155893538,0.443989617,0.607610211,0.350152408,0.164930643
3005,17-Apr,18:10,27.7,87.45,0,40.9,0.88834247,0.41510696,0.81360667,0.261475681,0.609919802,0.606156252,0.31607537,0.089658017,0.717601798,0.590333043
3006,17-Apr,18:20,27.46,88.95,0,60.05,0.341955397,0.603572284,0.461766104,0.3946994,0.862151092,0.468351543,0.064284262,0.158506066,0.54769997,0.627512927
3007,17-Apr,18:30,27.22,89.79,0,70.05,0.94565731,0.164336805,0.298669884,0.293452133,0.446713212,0.065907317,0.46718337,0.137553783,0.958061142,0.602283671
3008,17-Apr,18:40,27.06,91.29,0,68.81,0.638480467,0.398277863,0.415081956,0.415478398,0.516459974,0.387591505,0.480729084,0.631026719,0.170583311,0.334983647
3009,17-Apr,18:50,26.83,92.04,0,52.92,0.415025484,0.795355671,0.102611661,0.252031025,0.058265939,0.689119402,0.315688782,0.894442815,0.464942408,0.794541953
3010,17-Apr,19:00,26.75,92.89,0,61.37,0.003536579,0.731805041,0.683351623,0.916668158,0.555254935,0.882424916,0.109819497,0.483048139,0.97092543,0.586886227
3011,17-Apr,19:10,26.59,92.89,0,45.87,0.061356763,0.340500912,0.630542505,0.90103218,0.064459992,0.115460474,0.079174239,0.092959307,0.366708957,0.171103711
3012,17-Apr,19:20,26.51,92.89,0,64.33,0.497650947,0.538994559,0.525208271,0.846518943,0.459821879,0.378652595,0.205199621,0.053187462,0.716566556,0.685177084
3013,17-Apr,19:30,26.51,92.89,0,55.34,0.511913018,0.571590142,0.080742167,0.90605799,0.016357966,0.178886362,0.384772394,0.818842007,0.988623349,0.430222609
3014,17-Apr,19:40,26.43,92.89,0,39.27,0.396075127,0.203070557,0.294207061,0.2508896,0.922646061,0.027508879,0.885593831,0.831059221,0.547281809,0.357378302
3015,17-Apr,19:50,26.43,92.89,0,39.04,0.136113936,0.991875399,0.533011309,0.351339731,0.707641303,0.058142941,0.777115837,0.765709443,0.77026182,0.899017877
3016,17-Apr,20,26.43,92.89,0,49.68,0.892581181,0.177988268,0.55512985,0.700379033,0.653367961,0.003552684,0.959119778,0.542007811,0.190519092,0.760963358
3017,17-Apr,20:10,26.28,92.89,0,45.94,0.902247885,0.83517575,0.083658109,0.253598012,0.269012825,0.63473996,0.786957975,0.682289707,0.128142479,0.454255397
3018,17-Apr,20:20,26.12,92.89,0,48.63,0.370877209,0.01637456,0.16704719,0.153399202,0.037001299,0.790487453,0.653005929,0.874093639,0.765122772,0.873378171
3019,17-Apr,20:30,25.88,92.89,0,37.72,0.478185345,0.449267008,0.462669599,0.243490509,0.281049814,0.636692469,0.094050625,0.380551666,0.601285485,0.580899163
3020,17-Apr,20:40,26.2,92.89,0,37.11,0.511777199,0.273508878,0.831221191,0.634279457,0.07189748,0.087244782,0.628627033,0.77121652,0.318894561,0.930695904
3021,17-Apr,20:50,26.35,92.89,0,39.05,0.494759832,0.277181463,0.066393776,0.684891159,0.879834559,0.707429765,0.73957097,0.815037397,0.186590751,0.54758891
3022,17-Apr,21:00,26.28,92.89,0,46.15,0.927903086,0.80398028,0.727804284,0.033800995,0.8655196,0.011311596,0.23981235,0.574347335,0.208256242,0.532415192
3023,17-Apr,21:10,26.2,92.89,0,69.99,0.668799769,0.855739613,0.336134188,0.929263428,0.789957132,0.024089505,0.535622594,0.324640598,0.768279841,0.445393501
3024,17-Apr,21:20,26.2,92.89,0,59.44,0.157921375,0.917500335,0.476655992,0.070137565,0.087268913,0.540421426,0.266029305,0.334414511,0.074560506,0.353989774
3025,17-Apr,21:30,26.2,92.89,0,39.6,0.558510106,0.918458049,0.453928714,0.332286098,0.741276984,0.161598865,0.450619496,0.922665922,0.513165775,0.57523449
3026,17-Apr,21:40,26.2,92.89,0,69.03,0.047412696,0.565220233,0.327587049,0.829143469,0.957399032,0.56495606,0.288628275,0.736648588,0.869081782,0.74286203
3027,17-Apr,21:50,26.2,92.89,0,35.97,0.194125112,0.628725807,0.890978915,0.299208699,0.915140773,0.765367007,0.698548543,0.41473679,0.301293944,0.143993173
3028,17-Apr,22:00,26.35,92.89,0,62.68,0.646322359,0.24558992,0.001006858,0.032375205,0.346869049,0.009474633,0.473628933,0.873011498,0.998301292,0.181152461
3029,17-Apr,22:10,26.28,92.89,0,36.05,0.48770896,0.952253381,0.418077065,0.935303945,0.210118419,0.283745593,0.678689333,0.285569806,0.944583346,0.07248573
3030,17-Apr,22:20,26.28,92.89,0,61.37,0.487899032,0.127775689,0.673442596,0.274904687,0.517797218,0.25022966,0.161008089,0.624754659,0.665166058,0.744164384
3031,17-Apr,22:30,26.28,92.89,0,36.94,0.876392488,0.385210503,0.61884571,0.728672424,0.948013729,0.973753324,0.30010724,0.900107121,0.616791077,0.145410175
3032,17-Apr,22:40,26.28,92.89,0,36.64,0.534841149,0.855258999,0.173249272,0.713672583,0.544473657,0.792457839,0.646681922,0.312521744,0.747579375,0.623952396
3033,17-Apr,22:50,26.2,92.89,0,53.8,0.241607295,0.493209964,0.376744245,0.780892552,0.697001463,0.114732671,0.55681313,0.637114761,0.744967401,0.897480366
3034,17-Apr,23:00,26.35,92.89,0,35.88,0.577025639,0.936736329,0.330360491,0.267313681,0.074938143,0.03674328,0.66271039,0.62669661,0.166160013,0.435474902
3035,17-Apr,23:10,26.35,92.89,0,36.47,0.704438917,0.370061686,0.393920188,0.372043292,0.534708464,0.268927692,0.838741818,0.064364521,0.531850367,0.015033181
3036,17-Apr,23:20,26.2,92.89,0,35.58,0.807853676,0.434196909,0.158603705,0.65156082,0.022779975,0.77131126,0.317055773,0.440061829,0.908848198,0.848915127
3037,17-Apr,23:30,26.28,92.89,0,36.6,0.585252885,0.740894881,0.032502696,0.312379013,0.968556531,0.342856908,0.983359939,0.298225386,0.918344399,0.61222892
3038,17-Apr,23:40,26.35,92.89,0,44.37,0.478908786,0.21871423,0.293503948,0.802851797,0.004674838,0.631915068,0.399152138,0.639563335,0.92254627,0.013035117
3039,17-Apr,23:50,26.35,92.89,0,36.4,0.676011496,0.084232326,0.989143493,0.000758761,0.38373517,0.515793851,0.860041012,0.16821658,0.01688691,0.554056011
3040,18-Apr,0:00,26.28,92.89,0,35.52,0.938001133,0.206267778,0.948742184,0.711771416,0.925003452,0.523315443,0.073421651,0.441578544,0.629255667,0.51996365
3041,18-Apr,0:10,26.2,92.89,0,36.47,0.55559879,0.852473133,0.705698662,0.855987447,0.136239227,0.939410108,0.22896184,0.047303526,0.349621869,0.779478212
3042,18-Apr,0:20,26.04,92.89,0,36.51,0.66150261,0.199587306,0.751275346,0.078436986,0.335572248,0.61104004,0.422257101,0.996097861,0.778740705,0.822520299
3043,18-Apr,0:30,26.04,92.89,0,34.86,0.825524996,0.187512233,0.049561692,0.198810342,0.293568843,0.077938387,0.821716704,0.976611741,0.715504996,0.804179884
3044,18-Apr,0:40,25.88,92.89,0,34.23,0.916231381,0.046642371,0.848286439,0.713791869,0.964635341,0.856890633,0.09535519,0.426146892,0.981165194,0.482104912
3045,18-Apr,0:50,25.57,92.89,0,34.89,0.012929492,0.054489315,0.736100542,0.217954511,0.526587555,0.167401873,0.764378745,0.349802148,0.483920179,0.256516977
3046,18-Apr,1:00,25.57,92.89,0,35.66,0.205708073,0.361100416,0.793207197,0.201846136,0.415380173,0.417516178,0.433131171,0.084469793,0.970010937,0.071497626
3047,18-Apr,1:10,25.57,92.89,0,35.23,0.075706885,0.467241493,0.797901199,0.741406482,0.692871626,0.048332298,0.225479199,0.146370272,0.811117469,0.640603799
3048,18-Apr,1:20,25.57,92.89,0,35.31,0.965148956,0.786980871,0.10213727,0.107692414,0.609828221,0.01004197,0.852083242,0.277242517,0.258884248,0.704134763
3049,18-Apr,1:30,25.57,92.89,0,36.99,0.016340277,0.273086031,0.985599484,0.378595851,0.461972735,0.769423364,0.378606688,0.408089361,0.991674891,0.487758548
3050,18-Apr,1:40,25.64,92.89,0,35.17,0.45021464,0.168836253,0.304558652,0.391587397,0.582365067,0.627085715,0.778635259,0.35697341,0.406908311,0.762626149
3051,18-Apr,1:50,25.72,92.89,0,34.66,0.142413592,0.784193465,0.47647309,0.528263037,0.071089089,0.913434874,0.827784268,0.321167718,0.810271663,0.647563156
3052,18-Apr,2:00,25.64,92.89,0,33.47,0.47940181,0.538767959,0.462103994,0.9137305,0.408422149,0.371559728,0.486915218,0.288473129,0.75841427,0.338562868
3053,18-Apr,2:10,25.49,92.89,0,34.67,0.224030129,0.55232099,0.718227357,0.967171604,0.914969717,0.257402912,0.165878786,0.513408305,0.702992299,0.51877581
3054,18-Apr,2:20,25.41,92.89,0,34.2,0.194153059,0.554806786,0.606330016,0.366157559,0.827229595,0.454303463,0.674238231,0.350999059,0.721790181,0.395436094
3055,18-Apr,2:30,25.41,92.89,0,35.05,0.394737637,0.242671786,0.951762047,0.564601588,0.373239987,0.502601041,0.201785709,0.957893116,0.854689554,0.661230438
3056,18-Apr,2:40,25.33,92.89,0,34.7,0.635673999,0.768375636,0.218869678,0.303860751,0.763411161,0.890214068,0.886182777,0.773715875,0.061726185,0.429387517
3057,18-Apr,2:50,25.41,92.89,0,34.48,0.411231018,0.371184492,0.760615344,0.98105692,0.07044608,0.514100161,0.911986111,0.152064835,0.607622896,0.571900115
3058,18-Apr,3:00,25.49,92.89,0,34.91,0.299241217,0.191323265,0.90332306,0.400359871,0.298866658,0.495716509,0.675706721,0.535724504,0.873196687,0.733380885
3059,18-Apr,3:10,25.41,92.89,0,35.34,0.688445314,0.037676293,0.94395868,0.723580667,0.610608991,0.440848653,0.974207652,0.298892244,0.370210155,0.302246004
3060,18-Apr,3:20,25.41,92.89,0,34.95,0.983411597,0.947497886,0.251949357,0.733807388,0.888705573,0.305902053,0.307181065,0.940663968,0.304404675,0.478668217
3061,18-Apr,3:30,25.41,92.89,0,34.54,0.851057178,0.837901617,0.211602406,0.450737237,0.883051436,0.793994613,0.253542465,0.985729858,0.357543532,0.331391598
3062,18-Apr,3:40,25.25,92.89,0,36.71,0.955482104,0.080150076,0.885873546,0.068345578,0.995809476,0.816735724,0.960914309,0.748072295,0.895960268,0.739254405
3063,18-Apr,3:50,25.25,92.89,0,39.63,0.097302641,0.961121886,0.346146084,0.11427759,0.806012616,0.685324173,0.046100362,0.143106272,0.947370738,0.568510369
3064,18-Apr,4:00,25.17,92.89,0,43.22,0.098948767,0.242225846,0.215379571,0.069097627,0.17845925,0.138375753,0.208536353,0.676221512,0.802817497,0.293424884
3065,18-Apr,4:10,24.94,92.89,0,51.95,0.56134751,0.283219458,0.885846591,0.283054057,0.891097406,0.425477795,0.248680537,0.405835253,0.433067644,0.682204033
3066,18-Apr,4:20,25.01,92.89,0,51.13,0.75633994,0.832842584,0.669837463,0.819280861,0.954016872,0.510413348,0.051103174,0.402894285,0.910163344,0.793107986
3067,18-Apr,4:30,24.86,92.89,0,53.38,0.727269949,0.193836873,0.611893521,0.462471756,0.900290543,0.33179808,0.322860837,0.712552001,0.59275476,0.137721659
3068,18-Apr,4:40,25.01,92.89,0,77.09,0.316433211,0.280766568,0.940514299,0.718654038,0.556452842,0.65617895,0.844560973,0.733951171,0.28921077,0.936675404
3069,18-Apr,4:50,25.01,92.89,0,56.8,0.053148054,0.891866734,0.267942867,0.330535379,0.110528933,0.151056294,0.045560748,0.216619859,0.380795647,0.009263972
3070,18-Apr,5:00,25.09,92.89,0,59.36,0.340055932,0.78331662,0.655276523,0.782489363,0.596549165,0.064501157,0.251040773,0.609062422,0.223921233,0.716488142
3071,18-Apr,5:10,25.01,92.89,0,62.59,0.002901985,0.254327201,0.136713805,0.983599508,0.965173561,0.227114722,0.310921963,0.270479614,0.670399752,0.346786286
3072,18-Apr,5:20,24.94,92.89,0,59.13,0.896822813,0.76624344,0.67299805,0.772475983,0.81403145,0.483603363,0.994696366,0.887017888,0.192252359,0.256730352
3073,18-Apr,5:30,24.94,92.89,0,59.63,0.122520766,0.191014473,0.530667453,0.04716858,0.405175044,0.099969251,0.849264343,0.689287164,0.70163869,0.946336808
3074,18-Apr,5:40,24.94,92.89,172.96,58.87,0.917813347,0.339382922,0.324446128,0.489282052,0.103027377,0.198541,0.222425697,0.215992308,0.019209391,0.115403381
3075,18-Apr,5:50,24.86,92.89,616.64,59.39,0.924484775,0.111104786,0.028071221,0.314888551,0.016644021,0.148004975,0.964962225,0.29036158,0.130963157,0.969982947
3076,18-Apr,6:00,24.94,92.89,1393.92,58.07,0.9751767,0.851944827,0.730636217,0.14941608,0.111040589,0.423161059,0.506110712,0.977593231,0.207734311,0.902794587
3077,18-Apr,6:10,24.94,92.89,2277.12,57,0.920096028,0.74716248,0.146726495,0.199112588,0.478846175,0.346731288,0.418114749,0.356265718,0.114369833,0.666876755
3078,18-Apr,6:20,24.94,92.89,3502.08,56.74,0.146900431,0.312483719,0.209748068,0.605474661,0.468091134,0.637154123,0.731931884,0.837903413,0.283373852,0.626235065
3079,18-Apr,6:30,25.17,92.89,5483.52,56.38,0.17070233,0.511819534,0.525871272,0.491296033,0.54616836,0.52750328,0.522049916,0.925606959,0.605166362,0.730072342
3080,18-Apr,6:40,25.33,92.89,7833.6,56.69,0.647932731,0.235439124,0.724001351,0.977206017,0.624482404,0.579924968,0.741159638,0.62298253,0.525031566,0.43381893
3081,18-Apr,6:50,25.33,92.89,10890.24,56.94,0.187575744,0.931521336,0.371142423,0.070953804,0.157455255,0.024388353,0.125693983,0.814997888,0.086578406,0.828057481
3082,18-Apr,7:00,25.64,92.89,13455.36,57.19,0.626021903,0.538483927,0.054013107,0.292278148,0.614331017,0.759287858,0.673540153,0.988651131,0.4349779,0.697394741
3083,18-Apr,7:10,26.35,92.23,15943.68,56.09,0.300419625,0.348951781,0.458081516,0.395418047,0.597830671,0.523383472,0.463195283,0.068643737,0.651002418,0.981995628
3084,18-Apr,7:20,26.99,88.95,17233.92,54.35,0.998898055,0.133448432,0.960556277,0.867612374,0.648438316,0.457287372,0.901299582,0.606657343,0.688488076,0.054357098
3085,18-Apr,7:30,27.85,88.01,20357.12,53.77,0.553479213,0.143561099,0.404423902,0.998490563,0.785855915,0.457757076,0.052936033,0.025166638,0.490923507,0.807691096
3086,18-Apr,7:40,28.17,84.45,23695.36,52.9,0.130994066,0.551002953,0.177154565,0.450873379,0.418324517,0.250694028,0.959902418,0.554999412,0.866422477,0.562753123
3087,18-Apr,7:50,28.17,83.6,23961.6,52.67,0.323925129,0.218013343,0.77864346,0.256537811,0.617225984,0.037979681,0.223281691,0.010677014,0.3742576,0.956704518
3088,18-Apr,8:00,28.01,84.82,25620.48,53.39,0.918831933,0.57834458,0.794049929,0.231706154,0.862421434,0.982184897,0.359703828,0.934715043,0.969203241,0.022981664
3089,18-Apr,8:10,28.09,84.82,26316.8,51.25,0.350233839,0.302808944,0.732330714,0.839349768,0.956572385,0.594256851,0.678497856,0.960507781,0.196004041,0.459347831
3090,18-Apr,8:20,28.01,84.17,33361.92,52.21,0.57024508,0.516089223,0.878446819,0.015356018,0.917849424,0.043378938,0.21690204,0.781109177,0.514026051,0.512896134
3091,18-Apr,8:30,28.09,83.89,44359.68,51.66,0.966942341,0.163792285,0.985809851,0.551167824,0.042037908,0.574678508,0.725876586,0.52217909,0.589688617,0.620451356
3092,18-Apr,8:40,28.48,82.48,41902.08,51.43,0.103320609,0.596958196,0.504184557,0.47838263,0.707314327,0.940135696,0.873328059,0.5238523,0.925532357,0.438055404
3093,18-Apr,8:50,28.8,80.42,37027.84,50.99,0.008808072,0.687871447,0.886597931,0.74033873,0.35060644,0.695304898,0.207490859,0.091726168,0.954390867,0.486823708
3094,18-Apr,9:00,28.33,82.2,29184,51.26,0.986959475,0.630121406,0.786763794,0.800050189,0.010036302,0.159535086,0.071039782,0.147348893,0.777164723,0.718886588
3095,18-Apr,9:10,28.25,79.48,65617.93,50.47,0.528149827,0.20563632,0.625959485,0.276782296,0.568672985,0.13325189,0.966992373,0.980424184,0.987882948,0.742198871
3096,18-Apr,9:20,28.56,75.16,62668.8,50.09,0.018077071,0.453150379,0.833294433,0.834017119,0.581953427,0.884563447,0.478128874,0.919406665,0.109057498,0.28130569
3097,18-Apr,9:30,28.96,75.54,62423.04,50.14,0.604875844,0.849686026,0.527311023,0.905370443,0.176364411,0.198246004,0.336949439,0.445830111,0.230301598,0.023900371
3098,18-Apr,9:40,28.88,77.23,38891.52,49.99,0.188317421,0.847281902,0.441694979,0.941590119,0.848327031,0.956531231,0.433471217,0.839474379,0.746117968,0.774205215
3099,18-Apr,9:50,29.27,74.88,52346.88,49.57,0.941446079,0.206286043,0.111161507,0.918226477,0.532657198,0.80282612,0.013494561,0.044348172,0.787347624,0.353698236
3100,18-Apr,10,29.43,70.01,71270.41,49.71,0.134636974,0.880414371,0.48052875,0.063395238,0.596525863,0.266991328,0.097775547,0.866627087,0.588694291,0.558942627
3101,18-Apr,10:10,29.83,69.63,76677.12,48.69,0.214397131,0.980727508,0.361235218,0.641583873,0.638164376,0.796386603,0.197005145,0.774164036,0.502569802,0.845007019
3102,18-Apr,10:20,29.43,71.88,62218.24,50.58,0.232627777,0.639252407,0.194789097,0.264443458,0.175130412,0.102583615,0.514741727,0.328869919,0.035691251,0.223356182
3103,18-Apr,10:30,29.35,73.29,50053.12,48.03,0.860348554,0.060114807,0.325054189,0.003019971,0.259011679,0.965507155,0.285658508,0.109073945,0.528772374,0.335721374
3104,18-Apr,10:40,29.27,76.29,78274.56,46.43,0.927641422,0.198463128,0.248880795,0.455018478,0.866579026,0.172422762,0.823665113,0.677702944,0.729764403,0.526800165
3105,18-Apr,10:50,29.43,76.48,84172.81,48.12,0.339893906,0.508280698,0.453547359,0.194984134,0.693207018,0.996011423,0.000531349,0.186145037,0.464819891,0.735137683
